3145,103691745
3363,103696745
2731,103701745
1814,103706745
1058,103711745
808,103716745
1020,103721746
1301,103726746
1432,103731745
1498,103736745
1537,103741745
1539,103746745
1563,103751745
1589,103756745
1619,103761745
1641,103766745
1682,103771745
1709,103776745
1732,103781745
1741,103786745
1749,103791745
1769,103796745
1790,103801745
1826,103806745
1833,103811745
1850,103816745
1911,103821745
1938,103826745
1951,103831745
1975,103836745
1989,103841745
1989,103846745
2009,103851745
2020,103856745
2030,103861745
2049,103866745
2075,103871745
2111,103876745
2128,103881745
2124,103886745
2109,103891745
2142,103896745
2158,103901745
2164,103906745
2153,103911745
2174,103916745
2216,103921745
2222,103926745
2240,103931745
2255,103936745
2241,103941745
2253,103946745
2179,103951745
2123,103956745
2061,103961745
2018,103966745
1973,103971745
1923,103976745
1878,103981745
1820,103986745
1785,103991745
1799,103996745
1813,104001745
1814,104006745
1814,104011745
1842,104016745
1888,104021745
1917,104026745
1958,104031745
1959,104036745
1979,104041745
1965,104046745
1946,104051745
1942,104056745
1939,104061745
1931,104066745
1949,104071745
1947,104076745
1912,104081745
1886,104086745
1871,104091745
1849,104096745
1831,104101745
1822,104106745
1806,104111745
1780,104116745
1790,104121745
1760,104126745
1732,104131745
1716,104136745
1717,104141745
1704,104146745
1699,104151745
1684,104156745
1678,104161745
1686,104166745
1683,104171745
1691,104176745
1701,104181745
1729,104186745
1709,104191745
1715,104196745
1731,104201745
1811,104206745
1851,104211745
1920,104216745
1986,104221745
2085,104226745
2138,104231745
2173,104236745
2249,104241745
2346,104246747
2414,104251746
2327,104256745
2235,104261745
2211,104266745
2150,104271745
2004,104276745
1766,104281745
1549,104286745
1413,104291745
1353,104296745
1352,104301745
1328,104306745
1322,104311745
1341,104316747
1375,104321746
1412,104326746
1435,104331745
1416,104336745
1346,104341745
1379,104346745
1601,104351745
1904,104356745
2258,104361745
2635,104366745
3182,104371745
3388,104376745
2726,104381745
1817,104386745
1055,104391745
807,104396745
1025,104401745
1295,104406745
1418,104411745
1480,104416745
1525,104421745
1539,104426745
1566,104431745
1592,104436745
1623,104441745
1638,104446745
1627,104451745
1651,104456745
1695,104461745
1706,104466745
1709,104471745
1790,104476745
1838,104481745
1854,104486745
1872,104491745
1896,104496745
1920,104501745
1947,104506745
1963,104511745
1983,104516745
1970,104521745
1989,104526745
2019,104531745
2045,104536745
2052,104541745
2074,104546745
2096,104551745
2122,104556745
2142,104561745
2148,104566745
2167,104571746
2172,104576748
2192,104581745
2182,104586745
2161,104591745
2165,104596745
2189,104601745
2207,104606745
2237,104611745
2246,104616745
2244,104621745
2225,104626745
2193,104631745
2132,104636745
2074,104641745
2008,104646745
1941,104651745
1858,104656745
1836,104661745
1791,104666745
1753,104671745
1783,104676745
1811,104681745
1836,104686745
1838,104691745
1855,104696745
1885,104701745
1908,104706745
1926,104711745
1937,104716745
1969,104721745
1969,104726745
1947,104731745
1949,104736745
1948,104741745
1939,104746745
1919,104751745
1908,104756745
1919,104761745
1880,104766745
1862,104771745
1856,104776745
1853,104781745
1831,104786745
1795,104791745
1784,104796745
1775,104801745
1747,104806745
1717,104811745
1723,104816747
1699,104821747
1710,104826745
1704,104831745
1709,104836745
1723,104841745
1737,104846745
1717,104851745
1719,104856745
1731,104861745
1753,104866745
1797,104871745
1872,104876745
1973,104881745
2034,104886745
2102,104891745
2166,104896745
2221,104901745
2318,104906745
2399,104911745
2406,104916745
2305,104921745
2217,104926745
2204,104931745
2145,104936745
1977,104941745
1718,104946745
1476,104951745
1369,104956745
1320,104961745
1329,104966745
1351,104971745
1362,104976745
1348,104981745
1365,104986745
1375,104991745
1406,104996745
1374,105001745
1286,105006745
1305,105011745
1565,105016745
1900,105021745
2236,105026745
2634,105031745
3213,105036745
3404,105041745
2702,105046745
1789,105051745
1060,105056745
847,105061745
1047,105066745
1305,105071745
1432,105076745
1472,105081745
1510,105086745
1544,105091745
1573,105096745
1590,105101745
